order_id,customer_id,store_id,employee_id,order_date,order_status
56947,38812,42,333,2026-06-11,Pending
56948,24758,10,234,2024-09-27,Cancelled
56949,29368,19,237,2024-08-23,Pending
56950,29699,30,352,2026-06-18,Pending
56951,49486,8,343,2025-09-30,Returned
56952,37679,9,397,2026-02-02,Returned
56953,36967,31,497,2025-05-08,Cancelled
56954,13321,18,117,2025-04-06,Pending
56955,5949,47,233,2025-07-16,Returned
56956,29372,35,374,2025-11-03,Returned
56957,2142,5,194,2025-03-23,Returned
56958,14257,35,434,2025-06-07,Cancelled
56959,22612,17,5,2024-11-22,Cancelled
56960,30825,37,159,2026-03-10,Completed
56961,47044,20,335,2025-12-16,Pending
56962,14209,33,363,2025-02-16,Cancelled
56963,18498,26,110,2025-10-29,Cancelled
56964,93,47,387,2024-08-16,Pending
56965,46438,14,224,2024-10-16,Returned
56966,12455,26,403,2025-02-08,Completed
56967,12472,40,83,2024-12-31,Pending
56968,24021,7,121,2024-10-16,Completed
56969,43064,7,366,2025-12-04,Pending
56970,22591,33,394,2024-08-28,Completed
56971,47427,9,346,2024-09-05,Completed
56972,7758,24,110,2024-08-13,Returned
56973,25920,28,398,2024-10-25,Returned
56974,30610,43,463,2025-09-20,Cancelled
56975,23117,41,268,2025-05-24,Cancelled
56976,12678,29,209,2024-12-27,Cancelled
56977,25305,1,261,2024-07-20,Completed
56978,46407,10,142,2025-04-08,Completed
56979,10421,49,119,2025-06-09,Completed
56980,27161,30,53,2026-04-10,Cancelled
56981,14045,38,53,2026-05-22,Completed
56982,4283,29,489,2024-08-23,Pending
56983,1970,15,408,2024-12-20,Pending
56984,29119,42,302,2025-06-22,Completed
56985,29332,44,142,2024-07-25,Completed
56986,35701,20,284,2025-03-04,Cancelled
56987,42618,36,160,2025-02-12,Returned
56988,8191,44,388,2025-01-03,Cancelled
56989,5318,14,359,2024-09-05,Returned
56990,12311,12,56,2026-06-12,Completed
56991,35504,36,497,2025-12-14,Cancelled
56992,49733,31,116,2024-10-29,Cancelled
56993,8028,48,186,2025-03-17,Cancelled
56994,22726,33,106,2025-05-23,Pending
56995,30861,6,121,2026-06-12,Pending
56996,28126,14,105,2024-08-05,Completed
56997,12045,13,427,2026-02-25,Pending
56998,17343,16,47,2025-05-29,Returned
56999,16044,5,386,2025-12-05,Pending
57000,21399,4,351,2025-06-29,Returned
57001,37330,35,13,2026-03-06,Pending
57002,8953,13,336,2025-03-07,Pending
57003,26720,8,164,2025-02-12,Completed
57004,26170,8,62,2025-11-06,Returned
57005,30614,45,240,2024-09-20,Returned
57006,38768,14,500,2026-02-01,Pending
57007,29391,49,395,2025-11-03,Completed
57008,257,48,273,2026-03-22,Completed
57009,9135,28,56,2025-11-24,Pending
57010,29029,21,333,2026-05-30,Returned
57011,47060,48,232,2025-04-01,Returned
57012,39960,38,120,2024-12-12,Returned
57013,42691,13,480,2025-09-15,Returned
57014,4155,50,71,2025-08-12,Returned
57015,11107,14,53,2024-10-13,Completed
57016,35391,30,387,2024-10-24,Pending
57017,19914,45,442,2026-06-09,Returned
57018,41611,43,93,2025-01-28,Completed
57019,4619,28,322,2025-10-26,Pending
57020,40013,3,384,2025-10-17,Returned
57021,27118,28,355,2025-03-26,Pending
57022,12806,38,258,2026-04-04,Pending
57023,24265,5,277,2025-12-31,Cancelled
57024,15683,26,88,2024-09-11,Pending
57025,3716,25,193,2025-05-19,Cancelled
57026,16501,41,120,2025-06-10,Completed
57027,46577,36,19,2025-03-03,Completed
57028,44837,9,13,2025-07-30,Cancelled
57029,26297,5,244,2026-06-21,Cancelled
57030,22567,9,288,2025-04-27,Pending
57031,31823,39,291,2026-04-28,Returned
57032,11377,37,73,2024-11-06,Pending
57033,9091,43,175,2026-04-26,Completed
57034,17380,25,397,2025-01-06,Cancelled
57035,567,7,124,2024-07-26,Pending
57036,7034,9,113,2025-08-25,Pending
57037,41618,44,178,2024-12-12,Returned
57038,47727,10,229,2024-12-14,Completed
57039,43861,26,291,2024-08-10,Pending
57040,36456,15,336,2025-05-01,Returned
57041,20294,36,317,2025-11-17,Completed
57042,35327,45,273,2025-05-27,Pending
57043,20784,3,185,2024-12-10,Pending
57044,49170,43,405,2025-12-07,Returned
57045,14043,41,87,2024-12-18,Completed
57046,39140,44,33,2025-05-25,Pending
57047,19624,11,223,2025-12-05,Completed
57048,27854,41,332,2025-07-18,Cancelled
57049,4107,17,243,2025-07-20,Cancelled
57050,10877,13,21,2025-08-31,Pending
57051,23316,47,157,2025-01-10,Pending
57052,38324,26,182,2026-05-26,Completed
57053,17970,30,327,2024-09-02,Pending
57054,23294,44,194,2026-02-20,Cancelled
57055,25788,37,29,2026-05-17,Cancelled
57056,45413,15,256,2025-03-29,Cancelled
57057,1412,2,374,2025-05-03,Completed
57058,46921,29,264,2024-08-09,Completed
57059,48146,26,244,2024-08-23,Completed
57060,46838,42,417,2024-08-18,Pending
57061,18352,44,66,2024-09-16,Cancelled
57062,903,29,264,2024-10-21,Completed
57063,3445,19,426,2025-01-27,Completed
57064,9032,48,169,2026-01-15,Completed
57065,29678,32,227,2026-03-25,Completed
57066,38897,21,63,2025-12-04,Completed
57067,2411,49,112,2025-02-15,Completed
57068,6890,15,1,2024-08-17,Pending
57069,6523,18,261,2025-01-03,Cancelled
57070,24507,33,34,2026-02-28,Returned
57071,45561,19,87,2024-10-27,Returned
57072,24980,13,457,2025-02-13,Returned
57073,27813,34,55,2025-10-10,Pending
57074,7616,35,169,2025-04-30,Returned
57075,2379,3,232,2025-01-14,Pending
57076,19935,24,234,2025-12-12,Cancelled
57077,1817,15,104,2025-01-13,Returned
57078,2806,49,412,2026-05-20,Completed
57079,9727,43,99,2025-11-18,Pending
57080,11367,5,445,2024-11-16,Cancelled
57081,30020,2,53,2024-10-21,Completed
57082,35257,38,387,2026-07-03,Cancelled
57083,25558,11,493,2024-11-16,Returned
57084,3784,14,351,2026-06-07,Completed
57085,12068,38,379,2026-04-25,Completed
57086,9838,10,83,2025-11-29,Cancelled
57087,1107,40,131,2025-11-16,Cancelled
57088,32562,31,432,2024-12-11,Returned
57089,38568,31,132,2026-03-27,Cancelled
57090,40516,42,140,2025-09-03,Pending
57091,18788,14,483,2026-02-25,Completed
57092,12281,21,70,2026-02-07,Cancelled
57093,12590,48,286,2025-02-21,Returned
57094,44000,28,72,2026-02-22,Cancelled
57095,8694,31,258,2025-06-19,Returned
57096,14443,10,6,2024-07-19,Returned
57097,17387,1,420,2026-03-07,Completed
57098,40739,42,357,2025-08-10,Pending
57099,44072,48,233,2024-08-14,Returned
57100,1596,6,2,2025-06-07,Returned
57101,25760,18,19,2024-12-20,Pending
57102,48451,3,297,2025-06-01,Returned
57103,44593,11,442,2024-07-29,Returned
57104,13194,1,107,2025-07-02,Pending
57105,49667,15,220,2025-09-08,Completed
57106,12170,14,168,2025-11-15,Returned
57107,4638,28,447,2025-10-23,Pending
57108,13992,43,21,2025-11-04,Pending
57109,44605,1,439,2025-05-18,Completed
57110,18789,23,200,2025-04-06,Completed
57111,23950,27,391,2025-06-10,Cancelled
57112,24339,5,205,2024-10-09,Pending
57113,8761,9,46,2025-09-25,Pending
57114,8095,39,421,2024-08-25,Completed
57115,16119,50,68,2026-02-17,Pending
57116,1525,2,246,2026-04-14,Returned
57117,7528,14,178,2024-12-26,Returned
57118,13306,32,405,2024-10-09,Cancelled
57119,2576,38,129,2024-11-14,Completed
57120,49553,47,145,2025-11-25,Returned
57121,41156,10,347,2024-11-05,Completed
57122,17706,11,106,2025-10-20,Completed
57123,27933,38,281,2024-10-30,Cancelled
57124,5983,44,127,2025-04-23,Cancelled
57125,9481,35,213,2025-06-22,Returned
57126,720,16,221,2026-06-12,Completed
57127,9400,28,132,2026-04-14,Completed
57128,29519,31,362,2025-03-20,Returned
57129,44822,44,122,2025-02-26,Completed
57130,47693,16,476,2026-01-11,Cancelled
57131,29227,12,297,2025-09-13,Completed
57132,38590,12,378,2025-09-06,Pending
57133,30049,8,222,2026-06-25,Returned
57134,33684,4,272,2026-04-06,Returned
57135,40845,10,212,2025-03-01,Completed
57136,17067,49,249,2026-05-05,Pending
57137,6363,6,185,2024-10-18,Returned
57138,41441,46,269,2026-01-11,Pending
57139,10711,19,307,2025-09-23,Returned
57140,13195,49,108,2026-02-27,Returned
57141,13347,30,184,2025-07-28,Cancelled
57142,23975,21,68,2025-06-24,Pending
57143,29765,47,255,2026-03-02,Returned
57144,40143,45,132,2024-12-03,Returned
57145,21378,37,432,2026-03-03,Cancelled
57146,23676,24,20,2025-05-31,Returned
57147,49254,2,221,2026-01-13,Cancelled
57148,33530,1,454,2025-10-30,Completed
57149,9607,36,197,2025-10-23,Cancelled
57150,11746,3,7,2026-06-20,Pending
57151,25977,20,250,2026-04-29,Completed
57152,46271,48,124,2025-03-03,Cancelled
57153,27623,28,475,2024-08-13,Returned
57154,17978,13,204,2026-05-15,Cancelled
57155,2006,5,454,2024-09-23,Pending
57156,44529,4,234,2024-09-28,Returned
57157,5947,42,289,2026-06-27,Returned
57158,35804,8,275,2026-06-19,Cancelled
57159,3135,11,341,2026-04-27,Cancelled
57160,36676,24,471,2026-03-28,Returned
57161,21428,6,307,2026-07-10,Pending
57162,33828,47,314,2024-11-22,Cancelled
57163,46906,28,172,2026-05-25,Returned
57164,5417,4,189,2024-11-20,Completed
57165,23694,6,282,2026-01-15,Pending
57166,198,30,102,2024-09-25,Returned
57167,37954,23,411,2025-11-12,Completed
57168,12639,46,282,2024-09-18,Pending
57169,13841,14,198,2025-09-17,Completed
57170,29613,10,306,2025-06-10,Returned
57171,14735,3,51,2025-07-06,Cancelled
57172,24504,26,499,2025-07-22,Cancelled
57173,36393,19,37,2025-04-22,Returned
57174,42360,40,10,2025-11-03,Completed
57175,20409,9,218,2026-04-24,Cancelled
57176,15418,26,435,2025-11-16,Cancelled
57177,10636,6,58,2025-09-10,Returned
57178,27263,27,407,2026-05-11,Cancelled
57179,32311,4,155,2025-12-14,Pending
57180,8073,36,479,2025-10-26,Cancelled
57181,46524,2,190,2024-11-29,Completed
57182,13714,2,46,2025-12-26,Pending
57183,28404,18,80,2026-02-03,Pending
57184,46868,36,17,2025-11-12,Completed
57185,35386,6,122,2025-01-05,Cancelled
57186,27045,46,370,2026-06-16,Returned
57187,19077,7,6,2026-04-11,Cancelled
57188,36120,38,17,2025-01-14,Completed
57189,7027,43,150,2025-02-18,Completed
57190,48025,2,367,2025-12-23,Returned
57191,13970,20,341,2025-01-22,Returned
57192,1129,37,329,2025-12-16,Cancelled
57193,32938,31,395,2025-08-16,Completed
57194,41198,48,423,2024-12-20,Pending
57195,8225,18,82,2024-10-31,Pending
57196,34095,13,119,2026-01-16,Completed
57197,45529,28,162,2025-05-30,Completed
57198,17575,19,218,2025-03-06,Returned
57199,41169,8,420,2025-07-18,Returned
57200,1202,14,359,2025-07-08,Cancelled
57201,21778,25,417,2025-11-03,Completed
57202,22952,6,55,2025-06-04,Returned
57203,29958,28,317,2026-06-30,Pending
57204,14317,22,448,2025-07-30,Returned
57205,13356,42,400,2024-12-26,Returned
57206,14830,20,32,2024-08-28,Cancelled
57207,20393,30,407,2025-10-10,Completed
57208,19545,4,309,2025-03-31,Cancelled
57209,42086,8,86,2025-01-05,Pending
57210,8169,30,164,2025-01-22,Pending
57211,24788,1,77,2025-07-20,Cancelled
57212,27560,13,482,2025-10-24,Cancelled
57213,45499,3,475,2024-10-06,Cancelled
57214,14048,13,392,2026-06-09,Pending
57215,49165,38,176,2024-12-01,Returned
57216,36479,15,340,2026-02-17,Completed
57217,41167,44,453,2026-05-01,Completed
57218,41927,31,397,2026-04-29,Pending
57219,46674,35,129,2024-11-08,Cancelled
57220,36476,46,119,2025-11-17,Completed
57221,22558,9,332,2025-07-19,Cancelled
57222,8422,27,421,2025-08-27,Completed
57223,12427,10,375,2024-09-12,Returned
57224,49381,18,469,2025-10-12,Completed
57225,25119,33,37,2024-10-11,Completed
57226,3092,40,129,2024-11-12,Completed
57227,29282,49,323,2025-05-05,Pending
57228,39068,16,180,2025-11-25,Returned
57229,24272,30,251,2025-07-06,Returned
57230,45096,40,124,2026-03-25,Returned
57231,5676,17,324,2025-09-28,Cancelled
57232,10376,14,495,2026-05-31,Completed
57233,3400,18,280,2025-05-23,Pending
57234,38222,3,310,2024-12-31,Pending
57235,28529,24,461,2025-12-23,Completed
57236,10240,23,263,2025-04-28,Returned
57237,32616,24,7,2024-08-31,Pending
57238,12465,2,369,2025-10-03,Returned
57239,317,26,387,2024-09-03,Completed
57240,1170,38,136,2025-05-16,Cancelled
57241,33681,49,199,2024-10-12,Returned
57242,21092,2,262,2024-10-08,Cancelled
57243,26476,49,303,2026-01-16,Cancelled
57244,4774,32,330,2026-05-24,Completed
57245,7536,16,68,2024-12-20,Returned
57246,26720,26,20,2026-04-08,Cancelled
57247,38503,32,449,2025-06-08,Cancelled
57248,26502,34,261,2025-04-20,Pending
57249,37283,38,202,2026-04-15,Pending
57250,10851,16,116,2025-04-01,Cancelled
57251,4765,49,203,2025-12-15,Returned
57252,20742,41,426,2024-10-30,Cancelled
57253,961,8,499,2024-11-06,Cancelled
57254,15782,49,338,2026-02-22,Returned
57255,24459,36,146,2024-08-14,Cancelled
57256,44479,4,308,2025-08-04,Returned
57257,14243,13,221,2025-07-01,Pending
57258,24855,10,243,2024-12-02,Pending
57259,13766,1,425,2025-01-13,Pending
57260,19787,27,459,2025-08-10,Completed
57261,13249,37,45,2025-04-12,Cancelled
57262,16033,47,412,2025-04-26,Pending
57263,48673,14,325,2025-04-30,Pending
57264,28075,3,408,2025-03-11,Completed
57265,26516,21,469,2026-02-14,Cancelled
57266,48139,31,268,2024-11-18,Returned
57267,25002,26,323,2025-01-04,Returned
57268,27728,38,232,2025-03-30,Pending
57269,19274,46,487,2025-03-18,Returned
57270,24639,29,386,2025-01-27,Completed
57271,28478,28,71,2025-07-15,Pending
57272,35467,6,140,2026-02-22,Completed
57273,21375,38,344,2025-01-02,Pending
57274,11387,1,267,2025-08-28,Cancelled
57275,22434,43,313,2025-04-20,Pending
57276,13572,11,496,2026-01-26,Completed
57277,25972,17,1,2025-07-07,Returned
57278,8794,18,211,2025-09-04,Returned
57279,44870,10,23,2025-11-29,Completed
57280,39380,2,139,2025-09-29,Completed
57281,39740,19,75,2024-09-25,Returned
57282,4529,5,289,2025-04-27,Completed
57283,44184,3,382,2024-12-30,Pending
57284,48572,27,156,2026-03-04,Cancelled
57285,15275,18,463,2025-05-12,Cancelled
57286,1212,12,465,2025-08-15,Cancelled
57287,41586,33,284,2026-02-08,Returned
57288,26613,44,169,2026-04-19,Completed
57289,16979,3,492,2025-06-09,Cancelled
57290,21084,27,231,2025-09-09,Cancelled
57291,16707,46,434,2026-04-11,Pending
57292,7262,40,458,2026-03-02,Completed
57293,7469,24,454,2024-07-17,Pending
57294,2857,33,458,2025-03-19,Cancelled
57295,2464,15,90,2024-08-17,Cancelled
57296,23115,44,461,2026-04-16,Pending
57297,7624,48,55,2026-03-21,Pending
57298,29481,30,268,2025-09-16,Completed
57299,1411,36,318,2024-10-03,Pending
57300,42194,2,187,2025-11-15,Cancelled
57301,13651,10,227,2025-07-01,Completed
57302,23218,21,410,2024-08-04,Completed
57303,20485,16,315,2025-01-19,Cancelled
57304,2097,35,69,2026-02-18,Cancelled
57305,32157,38,492,2025-07-16,Pending
57306,20786,39,274,2025-11-28,Cancelled
57307,30199,17,160,2025-10-29,Completed
57308,3221,48,241,2025-11-03,Returned
57309,19992,33,117,2026-03-27,Completed
57310,18808,11,412,2024-10-20,Cancelled
57311,47457,46,233,2026-01-30,Cancelled
57312,18224,41,135,2024-12-26,Pending
57313,33085,5,244,2025-03-10,Returned
57314,22137,23,272,2025-10-12,Cancelled
57315,40087,39,278,2025-07-07,Completed
57316,9694,24,345,2024-12-30,Returned
57317,2291,23,198,2025-12-22,Completed
57318,20617,32,336,2025-09-19,Cancelled
57319,35038,16,406,2025-07-21,Completed
57320,19333,43,285,2025-08-30,Completed
57321,13105,43,66,2026-01-28,Cancelled
57322,44218,33,116,2026-02-15,Completed
57323,20520,23,425,2026-01-25,Completed
57324,30397,35,80,2024-07-12,Returned
57325,43631,25,50,2025-06-26,Returned
57326,45610,6,353,2025-02-10,Returned
57327,23830,14,9,2025-03-11,Returned
57328,38621,2,463,2025-09-27,Completed
57329,1154,13,251,2026-02-20,Cancelled
57330,15183,38,166,2025-12-08,Pending
57331,6261,43,440,2025-09-01,Returned
57332,14959,50,475,2025-09-23,Pending
57333,25561,40,489,2026-02-11,Completed
57334,48756,27,487,2025-02-05,Pending
57335,16506,20,407,2025-02-18,Cancelled
57336,48462,14,79,2025-08-08,Completed
57337,38147,24,414,2025-12-08,Returned
57338,42076,38,155,2026-03-13,Pending
57339,25557,42,378,2025-06-11,Cancelled
57340,35090,26,365,2024-08-24,Completed
57341,11893,47,490,2024-07-24,Pending
57342,41122,40,255,2026-05-10,Returned
57343,22914,36,94,2024-11-14,Cancelled
57344,9204,4,114,2024-10-30,Returned
57345,13042,36,405,2025-08-07,Pending
57346,36881,41,346,2025-11-20,Pending
57347,14057,16,83,2025-10-27,Cancelled
57348,11042,42,366,2026-05-16,Completed
57349,24837,13,6,2025-07-15,Completed
57350,14659,30,304,2026-04-17,Completed
57351,14289,39,210,2024-11-01,Pending
57352,41496,30,336,2025-04-13,Returned
57353,22792,34,484,2024-10-13,Completed
57354,21085,17,350,2024-11-19,Pending
57355,19689,44,27,2025-07-09,Completed
57356,26010,37,143,2025-07-30,Cancelled
57357,17752,45,1,2026-06-22,Completed
57358,15481,12,224,2025-11-22,Cancelled
57359,8340,14,85,2026-03-26,Pending
57360,20202,31,300,2024-10-21,Pending
57361,21762,29,36,2024-07-18,Cancelled
57362,15005,2,479,2026-02-18,Completed
57363,15775,15,411,2024-12-02,Completed
57364,2757,50,378,2026-01-09,Cancelled
57365,29681,11,135,2025-03-26,Pending
57366,18756,3,412,2025-02-25,Completed
57367,14076,2,446,2025-03-17,Returned
57368,6460,40,381,2025-03-14,Cancelled
57369,23029,38,439,2026-04-13,Returned
57370,11785,50,386,2025-07-10,Pending
57371,43044,35,13,2025-09-24,Returned
57372,23436,28,18,2025-06-27,Pending
57373,32804,2,95,2025-07-16,Completed
57374,38511,35,130,2025-07-20,Returned
57375,40368,21,373,2025-05-24,Pending
57376,22409,11,78,2025-02-26,Returned
57377,5193,25,455,2025-08-20,Pending
57378,7090,37,261,2026-01-22,Pending
57379,15657,27,135,2025-10-10,Cancelled
57380,34724,49,61,2024-12-14,Returned
57381,26701,34,67,2024-12-14,Cancelled
57382,15766,8,399,2025-11-29,Returned
57383,12366,19,358,2025-10-31,Returned
57384,22589,29,3,2026-04-30,Cancelled
57385,15887,45,23,2024-11-04,Cancelled
57386,27968,27,199,2025-10-01,Completed
57387,3687,14,73,2025-09-10,Pending
57388,15949,6,221,2025-01-24,Completed
57389,22978,7,101,2025-04-01,Cancelled
57390,22443,4,491,2025-09-23,Cancelled
57391,13546,18,402,2026-05-03,Returned
57392,41898,2,150,2026-03-16,Pending
57393,32083,28,96,2026-04-28,Cancelled
57394,15081,1,438,2026-03-23,Cancelled
57395,42327,19,242,2025-07-04,Cancelled
57396,44033,28,16,2025-09-01,Cancelled
57397,26288,42,19,2026-01-11,Returned
57398,43465,50,481,2025-02-17,Returned
57399,21464,38,279,2025-09-26,Pending
57400,31170,22,204,2025-12-27,Returned
57401,36694,46,217,2024-08-11,Completed
57402,30593,24,335,2025-08-20,Pending
57403,34513,36,431,2025-03-30,Cancelled
57404,27068,38,94,2026-05-08,Returned
57405,9915,37,76,2025-11-19,Returned
57406,41817,39,21,2025-11-09,Completed
57407,43262,25,115,2025-12-20,Returned
57408,7814,44,106,2025-11-08,Pending
57409,31763,37,366,2025-12-12,Pending
57410,30993,17,388,2025-06-03,Cancelled
57411,21520,20,209,2026-07-08,Returned
57412,14632,3,300,2026-04-25,Completed
57413,7067,11,19,2026-05-13,Pending
57414,28384,44,193,2025-03-27,Pending
57415,47752,9,153,2026-04-25,Completed
57416,42781,20,400,2025-02-19,Pending
57417,13243,4,448,2025-06-11,Returned
57418,11659,22,70,2025-04-19,Returned
57419,33873,43,481,2025-05-20,Pending
57420,30420,13,239,2025-08-20,Returned
57421,11945,21,153,2024-12-14,Cancelled
57422,2606,45,180,2025-06-07,Completed
57423,11013,37,29,2025-10-15,Returned
57424,24745,45,497,2025-04-28,Returned
57425,44965,7,275,2024-07-16,Pending
57426,2856,5,242,2025-05-03,Pending
57427,12410,46,453,2025-03-21,Completed
57428,11493,25,195,2026-07-02,Returned
57429,7475,8,155,2026-06-20,Cancelled
57430,18508,5,474,2024-11-26,Completed
57431,9885,48,346,2025-10-30,Completed
57432,182,32,73,2025-03-04,Returned
57433,5199,50,149,2025-11-28,Completed
57434,7358,45,61,2025-07-29,Pending
57435,2023,32,350,2025-11-05,Cancelled
57436,12249,22,490,2025-02-13,Pending
57437,8893,46,229,2025-02-23,Completed
57438,37055,2,412,2025-06-22,Completed
57439,26425,10,490,2025-10-30,Pending
57440,46073,38,117,2025-02-25,Cancelled
57441,44924,1,319,2026-03-18,Cancelled
57442,34413,27,376,2025-11-02,Pending
57443,25645,8,201,2024-09-09,Pending
57444,34301,33,388,2025-04-08,Completed
57445,36472,1,86,2025-11-10,Returned
57446,23710,44,389,2025-04-05,Pending
57447,1323,32,308,2026-06-09,Cancelled
57448,48441,11,27,2025-01-07,Completed
57449,41878,1,105,2025-01-13,Completed
57450,39616,28,150,2025-07-08,Completed
57451,24756,20,57,2025-09-26,Cancelled
57452,5611,48,197,2024-08-20,Completed
57453,39768,38,391,2025-07-16,Completed
57454,4838,7,147,2025-11-26,Returned
57455,46249,2,216,2026-05-13,Pending
57456,3288,9,352,2026-03-15,Pending
57457,42571,47,319,2024-12-25,Completed
57458,38877,27,220,2024-11-18,Pending
57459,24430,48,242,2025-02-19,Cancelled
57460,2252,24,496,2026-07-07,Cancelled
57461,27669,33,265,2025-02-03,Completed
57462,13691,46,83,2024-09-30,Pending
57463,7617,36,55,2024-10-28,Cancelled
57464,23701,44,87,2026-03-21,Returned
57465,13752,6,173,2026-01-31,Returned
57466,41110,5,409,2024-11-10,Pending
57467,12833,32,138,2024-10-16,Returned
57468,37693,14,97,2024-12-07,Completed
57469,17298,35,27,2025-07-24,Completed
57470,4158,9,401,2026-07-03,Pending
57471,14881,35,60,2025-03-06,Completed
57472,30098,44,264,2025-02-13,Pending
57473,6161,26,415,2025-08-25,Returned
57474,49187,33,256,2026-07-11,Cancelled
57475,47627,29,362,2025-12-02,Returned
57476,46209,19,231,2025-07-03,Pending
57477,46941,13,25,2025-06-13,Pending
57478,26171,50,205,2025-07-06,Cancelled
57479,29704,18,75,2024-09-06,Returned
57480,37717,3,364,2025-01-20,Pending
57481,8384,50,302,2024-08-07,Returned
57482,33449,45,402,2024-12-27,Pending
57483,846,11,103,2026-04-17,Completed
57484,17247,32,76,2024-10-31,Pending
57485,40472,8,168,2025-02-12,Completed
57486,23491,2,15,2024-07-13,Pending
57487,49282,19,176,2026-04-24,Returned
57488,33195,5,471,2025-12-26,Returned
57489,33375,19,417,2024-11-09,Cancelled
57490,44502,39,23,2026-06-30,Pending
57491,29784,48,162,2024-11-07,Pending
57492,27683,39,329,2025-04-05,Completed
57493,13342,14,268,2025-12-04,Completed
57494,16733,46,153,2026-01-22,Cancelled
57495,28009,23,87,2025-03-05,Pending
57496,40029,22,195,2024-10-21,Pending
57497,9232,43,141,2025-12-06,Completed
57498,17088,35,473,2025-12-07,Returned
57499,32168,49,13,2024-10-28,Completed
57500,45104,6,429,2025-09-20,Pending
57501,10564,6,301,2025-01-27,Completed
57502,48042,48,289,2025-10-16,Returned
57503,30733,15,456,2024-08-28,Pending
57504,11327,21,386,2026-06-05,Completed
57505,42367,44,479,2024-08-02,Completed
57506,11827,8,222,2025-02-06,Pending
57507,2344,42,92,2026-01-09,Returned
57508,32925,40,471,2025-05-07,Pending
57509,13935,4,53,2025-09-03,Cancelled
57510,20646,19,131,2024-11-25,Returned
57511,14425,50,37,2026-01-05,Completed
57512,8723,8,491,2024-11-11,Pending
57513,31850,3,149,2025-12-06,Completed
57514,47950,35,93,2025-01-13,Returned
57515,26051,22,401,2024-11-21,Pending
57516,2827,37,482,2024-08-03,Completed
57517,11294,18,61,2024-08-22,Pending
57518,36321,44,397,2024-07-13,Returned
57519,6928,5,453,2024-08-06,Completed
57520,42517,45,349,2024-12-07,Pending
57521,23014,43,84,2026-05-13,Pending
57522,2807,35,339,2026-02-08,Completed
57523,8662,24,432,2026-02-13,Completed
57524,7538,22,291,2025-11-27,Cancelled
57525,45606,32,185,2024-08-09,Completed
57526,30723,28,258,2026-02-22,Pending
57527,23682,4,15,2026-06-13,Cancelled
57528,24101,48,131,2025-05-24,Returned
57529,17613,43,241,2026-01-02,Pending
57530,43239,21,213,2025-06-20,Cancelled
57531,34870,40,283,2026-03-16,Completed
57532,4691,48,352,2025-04-08,Completed
57533,7314,20,343,2025-06-25,Returned
57534,17958,12,295,2024-09-01,Completed
57535,11377,41,158,2025-12-28,Returned
57536,32626,20,65,2026-05-05,Returned
57537,23045,23,242,2025-06-19,Completed
57538,34368,8,177,2025-05-04,Returned
57539,20057,37,297,2025-10-23,Completed
57540,12365,18,164,2025-06-16,Completed
57541,13347,25,117,2025-04-09,Completed
57542,29156,37,74,2026-04-11,Cancelled
57543,32451,34,412,2025-08-30,Pending
57544,38264,34,28,2026-01-01,Cancelled
57545,37379,38,23,2024-08-21,Pending
57546,35706,19,494,2025-10-10,Returned
57547,26736,7,162,2026-05-31,Completed
57548,16406,50,274,2025-12-19,Pending
57549,38119,39,170,2025-04-03,Returned
57550,27050,22,238,2024-09-08,Returned
57551,39176,23,81,2025-11-01,Pending
57552,31086,1,150,2025-11-29,Cancelled
57553,34858,50,288,2025-03-03,Completed
57554,21701,43,60,2024-11-18,Pending
57555,33795,17,391,2025-05-04,Completed
57556,23327,22,318,2026-05-13,Completed
57557,30451,47,311,2026-06-06,Completed
57558,42824,16,464,2025-04-04,Cancelled
57559,29480,41,202,2025-01-22,Returned
57560,35821,17,261,2025-09-08,Returned
57561,27973,17,53,2025-04-11,Returned
57562,35164,27,245,2026-06-05,Cancelled
57563,33419,29,411,2024-11-14,Returned
57564,25340,42,18,2026-04-15,Cancelled
57565,38715,43,147,2026-04-07,Cancelled
57566,30954,37,200,2026-02-08,Returned
57567,47545,7,428,2025-04-09,Completed
57568,1111,11,493,2025-01-25,Pending
57569,25589,41,109,2024-12-06,Cancelled
57570,23570,32,306,2025-07-13,Returned
57571,5847,45,22,2025-03-26,Pending
57572,27650,40,50,2024-11-03,Completed
57573,23605,38,179,2024-10-03,Completed
57574,48473,40,325,2025-03-11,Pending
57575,15046,18,175,2025-11-15,Cancelled
57576,43922,49,475,2025-04-04,Cancelled
57577,39697,43,58,2025-08-09,Returned
57578,41082,30,91,2025-05-05,Pending
57579,46339,28,155,2026-03-11,Pending
57580,8520,18,396,2024-10-01,Completed
57581,16193,8,233,2026-03-29,Pending
57582,41853,46,238,2026-01-17,Returned
57583,10383,4,9,2025-01-18,Completed
57584,20984,18,21,2025-09-22,Completed
57585,41213,11,154,2026-05-01,Pending
57586,20623,11,226,2026-06-19,Cancelled
57587,13962,22,329,2025-08-29,Pending
57588,20537,30,266,2026-02-10,Completed
57589,24003,27,31,2025-09-03,Completed
57590,13622,45,309,2025-05-19,Cancelled
57591,13569,46,173,2025-09-07,Completed
57592,10449,8,447,2024-12-13,Cancelled
57593,12228,22,182,2026-04-05,Cancelled
57594,27808,19,61,2025-05-12,Completed
57595,19008,3,231,2025-12-19,Returned
57596,5596,35,235,2026-01-22,Cancelled
57597,42658,24,445,2026-05-15,Cancelled
