product_id,product_name,brand,category_id,supplier_id,cost_price,selling_price,stock_unit
872,They Electronics,HP,1,8,3311.58,3390.11,Packet
873,Choose Groceries,Aashirvaad,3,1,3698.71,549.59,Litre
874,Edge Electronics,Apple,1,5,832.37,611.72,Packet
875,Bill Groceries,India Gate,3,9,753.98,5073.21,Box
876,Father Sports,Cosco,5,7,2953.34,2639.14,Packet
877,Within Furniture,Home Centre,4,7,4321.97,1323.44,Packet
878,Of Clothing,Puma,2,7,4887.16,5947.86,Litre
879,Simple Clothing,Nike,2,7,4988.91,546.69,Packet
880,Especially Electronics,Samsung,1,3,3695.8,4189.11,Litre
881,Sense Groceries,Aashirvaad,3,3,2417.57,1110.06,Litre
882,Voice Electronics,HP,1,5,3892.49,4573.62,Box
883,Capital Groceries,Fortune,3,8,3546.69,4806.98,Piece
884,Art Furniture,Nilkamal,4,8,1286.79,4120.07,Box
885,Drop Furniture,IKEA,4,9,2075.49,6639.7,Piece
886,Candidate Clothing,Levis,2,3,2740.03,4927.28,Litre
887,Require Sports,Nivia,5,3,4926.66,2718.87,Piece
888,Teach Electronics,Sony,1,4,2875.79,1966.54,Litre
889,Trip Groceries,Aashirvaad,3,3,4429.2,4677.36,Packet
890,Later Sports,Yonex,5,1,3476.73,4067.99,Litre
891,Change Groceries,Aashirvaad,3,7,875.12,4942.29,Piece
892,Scientist Groceries,Aashirvaad,3,4,1320.06,6233.85,Box
893,Heart Groceries,Fortune,3,1,1041.6,5988.51,Kg
894,Term Sports,Cosco,5,5,957.51,3883.43,Box
895,Represent Sports,Yonex,5,6,2336.63,592.97,Piece
896,Explain Groceries,Fortune,3,4,2900.3,6618.2,Packet
897,Present Clothing,Nike,2,1,1614.07,5727.72,Kg
898,Possible Sports,Nivia,5,1,2205.66,3334.52,Box
899,Specific Furniture,Home Centre,4,5,4146.94,2955.37,Litre
900,Benefit Clothing,Adidas,2,3,3453.46,6584.48,Box
901,Lot Electronics,Samsung,1,4,4349.21,4612.8,Kg
902,Few Furniture,IKEA,4,9,4979.27,4520.86,Piece
903,These Sports,Cosco,5,2,838.49,5584.47,Packet
904,South Furniture,IKEA,4,9,3066.41,1647.26,Box
905,Billion Groceries,Fortune,3,3,2502.73,5058.57,Kg
906,Answer Clothing,Levis,2,6,1813.98,1461.82,Box
907,Go Groceries,Fortune,3,1,1502.92,5384.37,Packet
908,Blue Furniture,Nilkamal,4,6,1352.0,766.75,Packet
909,Industry Groceries,Fortune,3,8,2831.3,1028.83,Box
910,Such Groceries,Aashirvaad,3,2,2372.34,6958.18,Kg
911,Treat Electronics,Samsung,1,8,1071.68,1740.2,Piece
912,Remember Sports,Yonex,5,10,3350.63,5735.59,Packet
913,Economy Groceries,Aashirvaad,3,4,1745.0,6808.09,Litre
914,Billion Electronics,Sony,1,4,4205.07,4068.52,Packet
915,Marriage Groceries,Aashirvaad,3,2,2858.95,2854.67,Kg
916,Friend Clothing,Levis,2,5,754.49,6570.51,Packet
917,Market Sports,Yonex,5,4,2392.69,4583.4,Box
918,Central Clothing,Puma,2,2,2360.08,3957.62,Box
919,Always Sports,Yonex,5,3,432.83,5178.57,Litre
920,Edge Sports,Nivia,5,10,3760.73,2514.36,Kg
921,Determine Groceries,Fortune,3,8,4635.81,3254.76,Kg
922,Seven Electronics,Samsung,1,5,2844.73,1112.2,Box
923,Lay Furniture,Home Centre,4,9,2849.24,3620.5,Packet
924,Scene Sports,Cosco,5,6,2216.66,4632.62,Piece
925,Though Clothing,Adidas,2,4,303.03,2482.05,Litre
926,Air Furniture,IKEA,4,2,1643.89,1346.44,Box
927,Bed Furniture,Nilkamal,4,7,1018.19,6159.63,Box
928,Exist Sports,Cosco,5,6,4946.34,1104.32,Piece
929,Theory Electronics,Samsung,1,4,1906.94,2421.69,Piece
930,Tree Sports,Nivia,5,8,1440.46,3193.86,Kg
931,Still Groceries,Fortune,3,5,2758.86,5278.72,Kg
932,Yourself Furniture,IKEA,4,7,990.34,3298.02,Kg
933,Discussion Electronics,Apple,1,10,2451.98,6385.04,Kg
934,Clearly Furniture,Nilkamal,4,9,1597.51,3429.12,Piece
935,Degree Furniture,Nilkamal,4,4,3511.55,4168.33,Packet
936,State Groceries,India Gate,3,7,3733.55,5613.67,Piece
937,How Groceries,India Gate,3,2,878.67,3424.51,Box
938,Situation Electronics,Dell,1,9,1123.14,1514.36,Box
939,Share Groceries,India Gate,3,10,826.07,1496.54,Packet
940,Almost Sports,Nivia,5,3,3549.5,5924.65,Box
941,Laugh Sports,Nivia,5,5,1487.67,1787.47,Piece
942,Wife Electronics,Sony,1,10,1601.07,2100.77,Packet
943,May Groceries,Fortune,3,7,1489.12,4423.35,Piece
944,Feel Sports,Nivia,5,6,1517.86,2473.51,Packet
945,Sort Groceries,Fortune,3,1,1111.87,4571.55,Piece
946,Long Groceries,Fortune,3,5,4291.66,593.95,Litre
947,Trouble Clothing,Levis,2,3,2283.25,6239.29,Kg
948,Front Furniture,Home Centre,4,1,699.01,5403.6,Litre
949,Him Furniture,Nilkamal,4,1,3342.57,2200.58,Box
950,Inside Sports,Nivia,5,7,4001.74,5350.09,Piece
951,Mention Groceries,Fortune,3,9,3837.18,1891.54,Packet
952,Guy Furniture,IKEA,4,3,3833.24,2650.4,Litre
953,Raise Clothing,Puma,2,8,3281.38,6703.25,Litre
954,Law Electronics,Apple,1,3,4319.79,5626.71,Litre
955,Agree Groceries,India Gate,3,2,2874.85,5456.54,Box
956,Thought Electronics,Sony,1,8,4592.1,1429.65,Packet
957,Certain Sports,Nivia,5,1,956.75,2387.51,Piece
958,Wear Clothing,Adidas,2,6,2685.74,6005.5,Litre
959,May Groceries,Fortune,3,9,1324.65,6643.03,Piece
960,Black Furniture,Nilkamal,4,3,1852.54,1918.14,Box
961,Street Clothing,Nike,2,3,1742.98,3926.19,Litre
962,Option Electronics,Samsung,1,9,1586.93,6965.34,Packet
963,Purpose Furniture,Nilkamal,4,1,3347.67,4321.93,Box
964,Charge Groceries,Fortune,3,10,1883.2,4825.81,Litre
965,Start Clothing,Adidas,2,7,4305.81,5160.35,Packet
966,Fill Electronics,Sony,1,9,4993.94,5707.01,Packet
967,Cell Electronics,HP,1,7,2512.95,1307.86,Litre
968,Entire Groceries,India Gate,3,3,3096.8,5437.88,Piece
969,Certainly Groceries,Fortune,3,7,1374.3,5052.31,Litre
970,Through Electronics,HP,1,3,2586.13,5682.8,Kg
971,See Furniture,Nilkamal,4,3,2725.54,6174.83,Kg
972,Record Furniture,Home Centre,4,4,2322.85,6336.93,Piece
973,Picture Electronics,Samsung,1,9,308.05,5548.56,Litre
974,Determine Sports,Yonex,5,3,4993.71,3561.89,Piece
975,Beat Electronics,Samsung,1,5,2714.43,4161.63,Litre
976,Interview Sports,Yonex,5,2,3239.99,4027.5,Litre
977,Risk Sports,Cosco,5,3,1997.26,1522.98,Packet
978,Song Clothing,Adidas,2,10,3217.32,4337.55,Piece
979,Offer Furniture,Nilkamal,4,7,1687.49,3281.55,Litre
980,View Groceries,Fortune,3,5,818.09,6814.21,Piece
981,Thought Clothing,Nike,2,9,1291.96,2056.13,Litre
982,North Sports,Yonex,5,1,1577.53,3259.59,Box
983,Much Sports,Nivia,5,4,182.24,6003.38,Piece
984,These Furniture,IKEA,4,9,983.5,1081.38,Kg
985,Set Sports,Cosco,5,8,1098.66,1998.08,Box
986,Admit Furniture,IKEA,4,3,1666.91,5615.65,Packet
987,May Groceries,India Gate,3,6,732.78,5610.87,Box
988,Bit Sports,Cosco,5,8,3111.74,3645.39,Kg
989,Performance Clothing,Adidas,2,2,2501.43,5390.08,Piece
990,Stage Electronics,Apple,1,4,2921.61,562.34,Kg
991,Could Groceries,Fortune,3,2,113.67,2297.5,Piece
992,One Furniture,Home Centre,4,6,4656.06,1616.15,Kg
993,Suggest Furniture,Home Centre,4,10,1454.36,6323.72,Litre
994,Hold Furniture,IKEA,4,3,3241.67,1987.29,Packet
995,Deal Groceries,Fortune,3,1,4027.06,817.18,Packet
996,Large Furniture,Nilkamal,4,9,1663.53,2344.47,Box
997,According Groceries,Fortune,3,8,1259.45,926.54,Packet
998,Lead Clothing,Levis,2,7,1095.38,6423.25,Piece
999,Analysis Clothing,Levis,2,3,2347.58,4864.15,Piece
1000,Even Furniture,Home Centre,4,8,1246.27,5924.28,Packet
1001,Instead Furniture,IKEA,4,1,1624.33,1194.56,Litre
1002,Go Clothing,Puma,2,8,2044.43,6813.36,Packet
1003,Entire Furniture,Nilkamal,4,9,4039.91,1993.91,Piece
1004,Behavior Furniture,IKEA,4,8,1210.26,3962.07,Piece
1005,Cut Clothing,Puma,2,5,1691.64,3934.39,Kg
1006,For Groceries,Fortune,3,9,4584.35,3891.64,Box
1007,Everybody Clothing,Adidas,2,5,1838.11,1902.23,Packet
1008,Safe Clothing,Nike,2,1,3452.96,6655.9,Piece
1009,Fast Electronics,Sony,1,2,1610.84,3327.37,Box
1010,With Clothing,Levis,2,3,193.88,3416.2,Packet
1011,Usually Electronics,Samsung,1,6,1396.57,2817.9,Box
1012,Leader Furniture,Home Centre,4,1,1094.74,3061.53,Packet
1013,Decision Furniture,IKEA,4,4,1139.12,6996.24,Packet
1014,Day Clothing,Nike,2,1,1524.48,6778.58,Litre
1015,Practice Sports,Cosco,5,2,3666.06,4035.55,Kg
1016,Discussion Sports,Cosco,5,7,946.98,1339.24,Kg
1017,Media Furniture,Nilkamal,4,2,2136.54,1136.7,Packet
1018,Big Sports,Cosco,5,9,3128.89,2066.93,Box
1019,Sense Furniture,Home Centre,4,9,963.79,5995.35,Litre
1020,Arm Groceries,Fortune,3,9,2450.31,4471.02,Kg
1021,Especially Electronics,Samsung,1,7,3361.22,2693.25,Piece
1022,Billion Groceries,Fortune,3,4,435.36,3921.32,Box
1023,Good Clothing,Adidas,2,2,4129.22,2517.61,Box
1024,Whose Furniture,Home Centre,4,9,285.73,1281.51,Litre
1025,Economy Clothing,Adidas,2,6,340.83,6423.49,Piece
1026,Always Furniture,Nilkamal,4,4,3699.23,5833.73,Piece
1027,Behavior Groceries,India Gate,3,1,1496.7,3203.64,Packet
1028,Fall Sports,Yonex,5,8,1958.0,2534.88,Kg
1029,Nearly Furniture,Home Centre,4,10,2968.54,6466.41,Litre
1030,Challenge Electronics,Dell,1,9,836.89,2413.07,Piece
1031,Five Electronics,Sony,1,9,1954.98,958.93,Piece
1032,Large Clothing,Levis,2,5,2455.36,5582.56,Piece
1033,Particularly Groceries,India Gate,3,5,4393.85,1639.47,Piece
1034,Official Sports,Yonex,5,3,529.18,3562.61,Box
1035,Same Electronics,Sony,1,6,4432.29,2595.98,Packet
1036,Listen Groceries,Fortune,3,7,4107.59,6407.11,Packet
1037,Word Furniture,Nilkamal,4,1,736.35,6321.04,Box
1038,Serve Furniture,IKEA,4,7,4421.34,1195.95,Piece
1039,Meeting Furniture,Home Centre,4,3,2272.96,2407.68,Packet
1040,Number Furniture,Nilkamal,4,8,1343.28,6183.44,Packet
1041,Our Electronics,HP,1,4,4220.21,848.12,Packet
1042,Rich Groceries,India Gate,3,8,1541.4,5785.15,Piece
1043,Different Clothing,Levis,2,7,1702.57,4635.99,Box
1044,Cause Clothing,Nike,2,10,2093.98,3365.42,Litre
1045,List Furniture,Home Centre,4,1,1375.69,3295.62,Box
1046,In Sports,Cosco,5,1,1914.0,5263.55,Packet
1047,Foreign Sports,Nivia,5,2,4695.88,4826.9,Piece
1048,Analysis Electronics,Samsung,1,7,4189.98,3347.58,Kg
1049,Go Electronics,Sony,1,7,706.66,3926.38,Piece
1050,Rate Clothing,Adidas,2,10,1503.42,786.57,Kg
1051,Necessary Sports,Cosco,5,6,3614.34,1847.85,Litre
1052,Although Electronics,Apple,1,5,3690.46,2945.07,Litre
1053,Way Clothing,Puma,2,6,1721.35,2417.56,Packet
1054,Play Furniture,Home Centre,4,10,3085.24,814.43,Kg
1055,Case Sports,Nivia,5,4,3355.66,5010.92,Piece
1056,Sure Furniture,Nilkamal,4,3,3773.77,1585.44,Box
1057,Especially Sports,Nivia,5,1,1956.95,1608.97,Piece
1058,Free Furniture,Home Centre,4,3,2474.96,6087.59,Piece
1059,Behind Groceries,India Gate,3,1,1606.03,5949.8,Packet
1060,Within Groceries,India Gate,3,4,2529.71,4955.38,Kg
1061,Message Electronics,HP,1,7,3932.77,1097.22,Piece
1062,Recently Sports,Nivia,5,7,4170.11,2772.36,Packet
1063,Floor Electronics,Samsung,1,1,4258.8,4189.61,Packet
1064,Star Furniture,Home Centre,4,6,2123.68,2925.32,Packet
1065,Start Electronics,HP,1,10,1255.41,4616.08,Litre
1066,Probably Clothing,Levis,2,2,569.43,1656.9,Box
1067,Design Sports,Cosco,5,3,167.13,1690.76,Kg
1068,Television Groceries,India Gate,3,2,2153.0,2662.83,Piece
1069,Employee Groceries,Aashirvaad,3,4,204.97,5344.25,Piece
1070,Pass Sports,Nivia,5,4,4629.14,1984.36,Packet
1071,His Sports,Nivia,5,3,2313.35,2837.27,Box
1072,Billion Sports,Cosco,5,9,3370.38,5286.08,Kg
1073,Reveal Groceries,Aashirvaad,3,1,1156.55,6495.44,Litre
1074,Yet Groceries,Fortune,3,4,2314.16,5235.25,Kg
1075,Either Groceries,Fortune,3,7,2794.97,2808.87,Box
1076,Themselves Groceries,Fortune,3,8,4180.66,3055.01,Box
1077,Alone Sports,Yonex,5,7,167.05,5554.71,Kg
1078,Value Furniture,IKEA,4,3,422.06,3228.38,Box
1079,Training Sports,Yonex,5,5,748.25,5950.89,Box
1080,Attention Sports,Nivia,5,5,2711.34,4227.87,Kg
1081,Way Electronics,Sony,1,1,3570.68,6744.05,Packet
1082,Not Sports,Cosco,5,7,749.26,5304.9,Box
1083,Usually Furniture,Home Centre,4,5,2637.08,2052.11,Packet
1084,Begin Groceries,India Gate,3,9,685.34,5357.67,Piece
1085,Trouble Electronics,HP,1,6,1913.08,2677.86,Packet
1086,Hard Furniture,Home Centre,4,4,1038.41,3171.14,Packet
1087,Ok Sports,Yonex,5,3,621.68,5509.61,Box
1088,Live Clothing,Levis,2,6,4758.61,1203.75,Packet
1089,Stage Furniture,Home Centre,4,8,2225.16,6494.27,Packet
1090,Notice Electronics,Samsung,1,8,262.2,2016.41,Piece
1091,Nearly Clothing,Adidas,2,1,3914.58,3203.14,Piece
1092,Least Groceries,India Gate,3,4,4426.23,1693.26,Packet
1093,Service Clothing,Nike,2,2,2125.37,1719.63,Box
1094,Teach Furniture,IKEA,4,4,2908.87,5041.38,Litre
1095,All Sports,Cosco,5,6,3371.62,1254.61,Kg
1096,Gun Groceries,Aashirvaad,3,7,3266.78,2965.08,Kg
1097,Opportunity Electronics,Samsung,1,2,4689.99,843.75,Litre
1098,Conference Electronics,HP,1,1,4297.86,3121.25,Packet
1099,Sign Groceries,Fortune,3,4,2001.93,3268.27,Piece
1100,Him Furniture,IKEA,4,10,1079.36,5922.94,Piece
1101,Hot Electronics,Dell,1,1,2902.93,587.15,Litre
1102,Model Sports,Yonex,5,2,2578.28,6401.56,Kg
1103,Ready Clothing,Adidas,2,3,1913.87,4321.37,Packet
1104,Deal Clothing,Levis,2,8,4186.96,6213.31,Box
1105,Agreement Groceries,Aashirvaad,3,9,4996.66,2310.08,Litre
1106,Market Sports,Cosco,5,4,3410.19,3443.54,Packet
1107,Bed Clothing,Levis,2,5,1124.7,596.72,Kg
1108,Somebody Clothing,Nike,2,10,3563.87,6836.0,Packet
1109,Marriage Sports,Nivia,5,3,1557.96,6645.52,Packet
1110,Real Sports,Yonex,5,5,426.06,6637.73,Packet
1111,Cell Electronics,HP,1,3,2747.9,4760.15,Packet
1112,Subject Furniture,Nilkamal,4,2,3801.39,6876.36,Kg
1113,Easy Furniture,IKEA,4,5,3244.29,4256.39,Piece
1114,Space Furniture,IKEA,4,7,3053.79,1576.67,Packet
1115,Grow Groceries,Aashirvaad,3,9,742.45,6557.66,Litre
1116,Have Electronics,Samsung,1,7,2072.63,1130.99,Packet
1117,According Furniture,Home Centre,4,2,1124.29,4230.43,Kg
1118,Meet Furniture,IKEA,4,8,2255.02,2907.68,Litre
1119,His Clothing,Adidas,2,6,2925.87,6037.42,Packet
1120,Suddenly Sports,Yonex,5,2,4789.17,1818.28,Packet
1121,Section Sports,Nivia,5,1,2843.7,2707.56,Box
1122,Ago Groceries,Fortune,3,5,2831.14,572.63,Litre
1123,Near Furniture,IKEA,4,1,2099.73,6744.65,Kg
1124,Doctor Furniture,Nilkamal,4,2,4913.09,3050.38,Piece
1125,Record Sports,Nivia,5,5,381.14,3976.35,Box
1126,Long Sports,Nivia,5,8,4830.21,1538.66,Box
1127,Citizen Sports,Cosco,5,1,1348.37,5410.24,Litre
1128,Degree Clothing,Adidas,2,7,2877.41,4229.43,Litre
1129,Do Electronics,Sony,1,5,4883.36,607.75,Box
1130,Evidence Electronics,HP,1,8,695.19,2659.02,Piece
1131,Choice Furniture,Home Centre,4,7,4289.42,2585.74,Piece
1132,How Sports,Nivia,5,8,4498.01,2208.49,Box
1133,Me Groceries,India Gate,3,9,4441.06,3991.66,Box
1134,Democrat Furniture,Home Centre,4,7,4735.88,1472.59,Kg
1135,Get Clothing,Puma,2,7,1779.55,2077.88,Box
1136,Certainly Electronics,Dell,1,10,2526.6,1981.28,Kg
1137,Writer Clothing,Adidas,2,5,4743.56,4477.03,Packet
1138,Shake Sports,Cosco,5,7,4055.04,2038.8,Box
1139,Executive Furniture,IKEA,4,4,3158.02,1193.55,Box
1140,Consumer Furniture,IKEA,4,7,2379.97,4310.95,Piece
1141,Exactly Clothing,Adidas,2,9,2520.45,5741.44,Piece
1142,Anyone Furniture,IKEA,4,7,215.1,6409.63,Litre
1143,Wife Groceries,Aashirvaad,3,4,2355.03,3494.02,Packet
1144,Hope Electronics,Dell,1,8,2542.78,6272.53,Litre
1145,Gas Sports,Cosco,5,1,383.15,5355.0,Packet
1146,Dark Clothing,Levis,2,9,4491.86,5732.3,Litre
1147,Do Groceries,Fortune,3,9,3261.18,6223.05,Piece
1148,Much Groceries,Aashirvaad,3,2,1045.69,6755.89,Packet
1149,Drive Groceries,Fortune,3,10,1135.13,6412.47,Kg
1150,Member Electronics,HP,1,1,4144.92,5419.96,Kg
1151,Help Sports,Nivia,5,6,2738.37,1034.8,Kg
1152,Mind Furniture,Home Centre,4,3,327.84,3632.38,Litre
1153,Under Sports,Yonex,5,10,3748.83,2537.19,Kg
1154,Both Electronics,Sony,1,7,4355.24,5658.93,Kg
1155,Those Groceries,Fortune,3,9,4473.28,3431.11,Box
1156,Sister Groceries,India Gate,3,8,4241.46,2569.65,Litre
1157,Participant Clothing,Nike,2,8,2276.41,5389.15,Box
1158,See Groceries,Aashirvaad,3,3,4519.97,4497.15,Box
1159,Let Furniture,Nilkamal,4,2,1841.41,1365.55,Piece
1160,Yard Groceries,Fortune,3,7,1324.79,5979.75,Kg
1161,Difference Clothing,Nike,2,3,945.65,3583.8,Kg
1162,Technology Electronics,HP,1,7,2721.65,5306.95,Kg
1163,Their Groceries,India Gate,3,7,1227.36,4405.6,Litre
1164,Culture Furniture,Nilkamal,4,10,156.3,4641.15,Packet
1165,Morning Electronics,Samsung,1,3,1129.62,1933.53,Kg
1166,Already Electronics,Samsung,1,5,2596.74,2055.26,Packet
1167,Several Electronics,HP,1,1,2072.78,1030.77,Piece
1168,Gun Electronics,Apple,1,5,1143.08,1864.76,Kg
1169,Moment Electronics,Apple,1,4,381.45,5335.28,Box
1170,Network Furniture,IKEA,4,2,1231.19,4169.26,Box
1171,Same Sports,Cosco,5,7,1726.16,3680.57,Piece
1172,Tonight Clothing,Adidas,2,5,3289.41,2069.48,Kg
1173,Film Clothing,Levis,2,9,2048.93,5743.21,Packet
1174,Body Furniture,IKEA,4,3,1054.69,4228.76,Piece
1175,Return Electronics,Sony,1,8,1552.75,4302.43,Litre
1176,Reflect Clothing,Puma,2,7,463.36,3547.51,Kg
1177,Music Clothing,Levis,2,9,4591.31,3827.26,Kg
1178,Alone Electronics,Apple,1,10,1964.65,1924.45,Packet
1179,Provide Furniture,IKEA,4,8,3870.17,6305.23,Litre
1180,Data Furniture,Home Centre,4,4,359.1,3035.26,Kg
1181,Natural Clothing,Puma,2,4,3916.04,6100.9,Packet
1182,Understand Sports,Yonex,5,9,1467.27,3647.55,Piece
1183,Career Clothing,Adidas,2,8,1776.25,1765.39,Kg
1184,Agency Sports,Yonex,5,9,910.5,1753.71,Packet
1185,Begin Furniture,Home Centre,4,10,1757.32,5250.06,Kg
1186,Health Clothing,Nike,2,10,2054.63,1131.36,Box
1187,Firm Clothing,Levis,2,6,1258.26,5084.25,Kg
1188,Carry Clothing,Adidas,2,3,1694.36,5160.33,Litre
1189,Rather Furniture,IKEA,4,5,4110.56,944.4,Packet
1190,Candidate Clothing,Puma,2,8,4096.21,4497.01,Kg
1191,So Groceries,Aashirvaad,3,10,4407.49,3088.35,Box
1192,Dinner Clothing,Levis,2,6,4849.27,1523.56,Packet
1193,Pattern Clothing,Adidas,2,2,2393.97,2748.4,Litre
1194,Consumer Groceries,Aashirvaad,3,10,3199.25,4340.63,Kg
1195,Thought Clothing,Nike,2,6,540.5,1955.94,Kg
1196,Color Groceries,Aashirvaad,3,5,4266.01,1487.13,Litre
1197,Usually Sports,Cosco,5,4,1266.47,6432.03,Piece
1198,Big Sports,Yonex,5,7,2787.49,3590.16,Piece
1199,Personal Clothing,Puma,2,9,2094.87,1553.27,Kg
1200,Situation Furniture,Nilkamal,4,8,3107.34,3961.03,Piece
1201,Development Groceries,Fortune,3,7,847.63,6676.45,Kg
1202,Like Sports,Cosco,5,8,443.71,4904.71,Box
1203,During Furniture,Home Centre,4,10,2225.66,5731.7,Packet
1204,Minute Clothing,Adidas,2,7,4467.17,6079.11,Box
1205,View Sports,Cosco,5,7,1613.79,1672.64,Box
1206,Son Sports,Yonex,5,7,4629.14,4266.49,Packet
1207,Truth Clothing,Puma,2,7,2578.65,5392.6,Packet
1208,Make Sports,Nivia,5,2,2129.52,1347.87,Piece
1209,Ever Furniture,IKEA,4,8,2469.63,2573.3,Packet
1210,Activity Groceries,Aashirvaad,3,8,3499.06,1842.62,Piece
1211,Bag Electronics,Samsung,1,9,2276.6,4950.44,Box
1212,Cut Clothing,Levis,2,7,816.23,1644.05,Box
1213,Start Sports,Nivia,5,7,1126.49,3617.14,Kg
1214,Congress Groceries,Fortune,3,10,1151.24,5713.83,Box
1215,Would Groceries,Fortune,3,7,2915.47,1342.03,Kg
1216,Movie Groceries,India Gate,3,1,2152.74,4056.29,Litre
1217,Peace Groceries,Aashirvaad,3,8,1417.32,2350.55,Box
1218,Today Electronics,Sony,1,6,289.84,2682.05,Box
1219,Firm Groceries,Aashirvaad,3,2,2195.93,2306.89,Packet
1220,But Groceries,Fortune,3,3,3117.53,4749.39,Packet
1221,Act Clothing,Levis,2,7,1398.64,5040.51,Litre
1222,Whole Electronics,Samsung,1,2,1976.27,1312.82,Litre
1223,Apply Sports,Cosco,5,10,530.96,827.36,Box
1224,Debate Clothing,Nike,2,6,4132.39,664.12,Piece
1225,Kid Sports,Nivia,5,9,1012.08,6746.77,Box
1226,Site Furniture,Home Centre,4,5,3014.23,2313.8,Box
1227,Late Groceries,India Gate,3,10,1551.73,4185.45,Packet
1228,Recent Groceries,Aashirvaad,3,1,3013.1,4207.12,Litre
1229,Significant Sports,Yonex,5,8,934.62,5468.02,Box
1230,Talk Groceries,Aashirvaad,3,3,1303.32,2689.4,Kg
1231,Realize Furniture,Home Centre,4,10,2018.29,4040.71,Kg
1232,Throughout Furniture,IKEA,4,2,941.38,6305.14,Kg
1233,Tree Furniture,Nilkamal,4,7,4107.51,1365.69,Piece
1234,Behavior Clothing,Nike,2,5,1860.96,4470.87,Piece
1235,Something Clothing,Puma,2,10,3961.37,2188.68,Packet
1236,Role Sports,Yonex,5,10,4098.95,4814.41,Box
1237,Miss Electronics,Sony,1,10,3730.59,729.84,Piece
1238,Its Electronics,Apple,1,2,3769.34,6125.32,Box
1239,Anyone Sports,Cosco,5,3,4652.04,4599.54,Packet
1240,Our Clothing,Nike,2,8,3385.08,3286.59,Piece
1241,Position Clothing,Puma,2,3,3078.45,4822.16,Litre
1242,Song Sports,Cosco,5,2,4162.81,2859.04,Piece
1243,Moment Clothing,Puma,2,6,1086.64,6490.88,Box
1244,Painting Groceries,Fortune,3,3,3496.94,2053.71,Box
1245,Necessary Furniture,IKEA,4,5,3326.44,4070.56,Piece
1246,Economic Furniture,IKEA,4,7,1920.12,2439.26,Piece
1247,Increase Sports,Cosco,5,9,4608.59,4206.89,Packet
1248,Card Sports,Nivia,5,2,1901.03,6417.96,Box
1249,Able Electronics,Sony,1,8,740.74,4412.16,Piece
1250,Ask Electronics,Sony,1,6,1498.05,3855.64,Litre
1251,Near Electronics,Sony,1,7,955.01,2295.2,Piece
1252,Yes Sports,Cosco,5,10,4371.41,4890.03,Kg
1253,Drug Clothing,Levis,2,7,3609.17,2503.19,Litre
1254,Record Clothing,Levis,2,4,4147.94,4815.25,Litre
1255,Force Furniture,IKEA,4,4,168.4,6812.13,Packet
1256,Model Clothing,Levis,2,8,4986.77,4957.25,Kg
1257,Child Electronics,Apple,1,3,3880.4,3272.43,Packet
1258,Report Sports,Cosco,5,2,4656.38,4553.01,Piece
1259,Continue Groceries,India Gate,3,8,1069.1,6601.0,Kg
1260,White Furniture,Nilkamal,4,5,2334.07,946.4,Piece
1261,International Clothing,Adidas,2,9,3234.96,5058.95,Piece
1262,Born Furniture,Nilkamal,4,1,226.64,861.21,Litre
1263,Lose Electronics,Dell,1,9,3357.07,1866.29,Kg
1264,Rather Furniture,IKEA,4,6,787.62,6034.47,Piece
1265,Newspaper Electronics,Sony,1,1,2263.35,1683.19,Piece
1266,On Furniture,IKEA,4,3,1263.24,4269.62,Litre
1267,Go Electronics,Apple,1,7,3418.1,4993.26,Litre
1268,Congress Clothing,Adidas,2,9,4928.76,3440.7,Piece
1269,Add Sports,Cosco,5,9,580.89,1923.4,Kg
1270,Modern Sports,Nivia,5,9,3965.87,4424.56,Piece
1271,Inside Furniture,Nilkamal,4,2,3981.25,2281.37,Litre
1272,Low Clothing,Levis,2,6,1789.03,3135.35,Litre
1273,Tree Sports,Yonex,5,4,778.46,2948.48,Box
1274,Wrong Electronics,Sony,1,4,3593.63,1097.76,Piece
1275,Adult Groceries,Aashirvaad,3,6,4750.97,2103.8,Box
1276,Well Clothing,Nike,2,2,938.13,6098.89,Box
1277,Must Clothing,Nike,2,3,1556.5,719.3,Litre
1278,True Groceries,Aashirvaad,3,7,4977.69,2374.86,Box
1279,Process Sports,Yonex,5,3,4319.61,5046.74,Packet
1280,Large Sports,Cosco,5,8,4670.08,6949.35,Box
1281,Significant Groceries,India Gate,3,8,464.99,3238.52,Packet
1282,Happen Clothing,Levis,2,3,2306.94,910.79,Packet
1283,Various Clothing,Adidas,2,10,4118.09,4661.33,Box
1284,Hundred Electronics,Sony,1,2,1904.68,1795.81,Litre
1285,Minute Furniture,IKEA,4,5,712.52,1304.36,Litre
1286,Behavior Clothing,Puma,2,3,2467.9,2314.71,Box
1287,Summer Sports,Yonex,5,3,4587.3,1111.92,Packet
1288,East Groceries,Fortune,3,7,476.55,2963.93,Piece
1289,Agency Electronics,Apple,1,6,3172.01,2201.13,Packet
1290,Deal Sports,Nivia,5,6,1208.73,6160.96,Packet
1291,Lead Groceries,Fortune,3,6,1630.8,6124.28,Litre
1292,Test Electronics,HP,1,9,513.42,4893.88,Litre
1293,As Electronics,Sony,1,6,3727.95,2546.46,Litre
1294,Produce Electronics,Apple,1,9,1931.17,1153.21,Piece
1295,Shoulder Groceries,India Gate,3,5,1463.51,757.73,Box
1296,Coach Groceries,Fortune,3,9,505.72,5843.78,Kg
1297,Notice Clothing,Puma,2,2,2253.88,6505.42,Kg
