inventory_id,product_id,store_id,stock_quantity,last_updated
58369,869,24,75,2026-07-07
58370,870,24,196,2026-07-07
58371,871,24,469,2026-07-07
58372,872,24,352,2026-07-07
58373,873,24,259,2026-07-07
58374,874,24,307,2026-07-07
58375,875,24,284,2026-07-07
58376,876,24,126,2026-07-07
58377,877,24,483,2026-07-07
58378,878,24,495,2026-07-07
58379,879,24,443,2026-07-07
58380,880,24,413,2026-07-07
58381,881,24,456,2026-07-07
58382,882,24,17,2026-07-07
58383,883,24,217,2026-07-07
58384,884,24,322,2026-07-07
58385,885,24,288,2026-07-07
58386,886,24,492,2026-07-07
58387,887,24,245,2026-07-07
58388,888,24,256,2026-07-07
58389,889,24,455,2026-07-07
58390,890,24,361,2026-07-07
58391,891,24,92,2026-07-07
58392,892,24,58,2026-07-07
58393,893,24,129,2026-07-07
58394,894,24,499,2026-07-07
58395,895,24,73,2026-07-07
58396,896,24,329,2026-07-07
58397,897,24,118,2026-07-07
58398,898,24,32,2026-07-07
58399,899,24,287,2026-07-07
58400,900,24,109,2026-07-07
58401,901,24,274,2026-07-07
58402,902,24,129,2026-07-07
58403,903,24,47,2026-07-07
58404,904,24,154,2026-07-07
58405,905,24,414,2026-07-07
58406,906,24,63,2026-07-07
58407,907,24,263,2026-07-07
58408,908,24,499,2026-07-07
58409,909,24,130,2026-07-07
58410,910,24,141,2026-07-07
58411,911,24,27,2026-07-07
58412,912,24,274,2026-07-07
58413,913,24,354,2026-07-07
58414,914,24,48,2026-07-07
58415,915,24,381,2026-07-07
58416,916,24,209,2026-07-07
58417,917,24,143,2026-07-07
58418,918,24,457,2026-07-07
58419,919,24,296,2026-07-07
58420,920,24,359,2026-07-07
58421,921,24,319,2026-07-07
58422,922,24,259,2026-07-07
58423,923,24,150,2026-07-07
58424,924,24,139,2026-07-07
58425,925,24,185,2026-07-07
58426,926,24,243,2026-07-07
58427,927,24,209,2026-07-07
58428,928,24,48,2026-07-07
58429,929,24,84,2026-07-07
58430,930,24,440,2026-07-07
58431,931,24,238,2026-07-07
58432,932,24,471,2026-07-07
58433,933,24,138,2026-07-07
58434,934,24,241,2026-07-07
58435,935,24,294,2026-07-07
58436,936,24,466,2026-07-07
58437,937,24,83,2026-07-07
58438,938,24,30,2026-07-07
58439,939,24,464,2026-07-07
58440,940,24,199,2026-07-07
58441,941,24,62,2026-07-07
58442,942,24,182,2026-07-07
58443,943,24,254,2026-07-07
58444,944,24,258,2026-07-07
58445,945,24,40,2026-07-07
58446,946,24,23,2026-07-07
58447,947,24,260,2026-07-07
58448,948,24,169,2026-07-07
58449,949,24,283,2026-07-07
58450,950,24,360,2026-07-07
58451,951,24,431,2026-07-07
58452,952,24,100,2026-07-07
58453,953,24,202,2026-07-07
58454,954,24,131,2026-07-07
58455,955,24,18,2026-07-07
58456,956,24,341,2026-07-07
58457,957,24,194,2026-07-07
58458,958,24,235,2026-07-07
58459,959,24,22,2026-07-07
58460,960,24,63,2026-07-07
58461,961,24,182,2026-07-07
58462,962,24,173,2026-07-07
58463,963,24,376,2026-07-07
58464,964,24,438,2026-07-07
58465,965,24,431,2026-07-07
58466,966,24,410,2026-07-07
58467,967,24,184,2026-07-07
58468,968,24,279,2026-07-07
58469,969,24,110,2026-07-07
58470,970,24,11,2026-07-07
58471,971,24,333,2026-07-07
58472,972,24,226,2026-07-07
58473,973,24,335,2026-07-07
58474,974,24,27,2026-07-07
58475,975,24,460,2026-07-07
58476,976,24,480,2026-07-07
58477,977,24,19,2026-07-07
58478,978,24,172,2026-07-07
58479,979,24,376,2026-07-07
58480,980,24,201,2026-07-07
58481,981,24,477,2026-07-07
58482,982,24,127,2026-07-07
58483,983,24,142,2026-07-07
58484,984,24,487,2026-07-07
58485,985,24,142,2026-07-07
58486,986,24,54,2026-07-07
58487,987,24,461,2026-07-07
58488,988,24,276,2026-07-07
58489,989,24,279,2026-07-07
58490,990,24,379,2026-07-07
58491,991,24,453,2026-07-07
58492,992,24,412,2026-07-07
58493,993,24,176,2026-07-07
58494,994,24,494,2026-07-07
58495,995,24,484,2026-07-07
58496,996,24,263,2026-07-07
58497,997,24,40,2026-07-07
58498,998,24,332,2026-07-07
58499,999,24,413,2026-07-07
58500,1000,24,85,2026-07-07
58501,1001,24,190,2026-07-07
58502,1002,24,138,2026-07-07
58503,1003,24,141,2026-07-07
58504,1004,24,37,2026-07-07
58505,1005,24,419,2026-07-07
58506,1006,24,185,2026-07-07
58507,1007,24,322,2026-07-07
58508,1008,24,78,2026-07-07
58509,1009,24,257,2026-07-07
58510,1010,24,490,2026-07-07
58511,1011,24,222,2026-07-07
58512,1012,24,337,2026-07-07
58513,1013,24,218,2026-07-07
58514,1014,24,330,2026-07-07
58515,1015,24,278,2026-07-07
58516,1016,24,282,2026-07-07
58517,1017,24,247,2026-07-07
58518,1018,24,312,2026-07-07
58519,1019,24,118,2026-07-07
58520,1020,24,174,2026-07-07
58521,1021,24,500,2026-07-07
58522,1022,24,493,2026-07-07
58523,1023,24,344,2026-07-07
58524,1024,24,40,2026-07-07
58525,1025,24,500,2026-07-07
58526,1026,24,339,2026-07-07
58527,1027,24,244,2026-07-07
58528,1028,24,439,2026-07-07
58529,1029,24,116,2026-07-07
58530,1030,24,132,2026-07-07
58531,1031,24,142,2026-07-07
58532,1032,24,229,2026-07-07
58533,1033,24,269,2026-07-07
58534,1034,24,135,2026-07-07
58535,1035,24,169,2026-07-07
58536,1036,24,282,2026-07-07
58537,1037,24,23,2026-07-07
58538,1038,24,421,2026-07-07
58539,1039,24,210,2026-07-07
58540,1040,24,162,2026-07-07
58541,1041,24,380,2026-07-07
58542,1042,24,170,2026-07-07
58543,1043,24,489,2026-07-07
58544,1044,24,366,2026-07-07
58545,1045,24,311,2026-07-07
58546,1046,24,430,2026-07-07
58547,1047,24,482,2026-07-07
58548,1048,24,379,2026-07-07
58549,1049,24,222,2026-07-07
58550,1050,24,26,2026-07-07
58551,1051,24,412,2026-07-07
58552,1052,24,391,2026-07-07
58553,1053,24,473,2026-07-07
58554,1054,24,76,2026-07-07
58555,1055,24,107,2026-07-07
58556,1056,24,482,2026-07-07
58557,1057,24,263,2026-07-07
58558,1058,24,73,2026-07-07
58559,1059,24,327,2026-07-07
58560,1060,24,443,2026-07-07
58561,1061,24,243,2026-07-07
58562,1062,24,474,2026-07-07
58563,1063,24,237,2026-07-07
58564,1064,24,110,2026-07-07
58565,1065,24,469,2026-07-07
58566,1066,24,458,2026-07-07
58567,1067,24,189,2026-07-07
58568,1068,24,407,2026-07-07
58569,1069,24,80,2026-07-07
58570,1070,24,175,2026-07-07
58571,1071,24,39,2026-07-07
58572,1072,24,268,2026-07-07
58573,1073,24,84,2026-07-07
58574,1074,24,178,2026-07-07
58575,1075,24,309,2026-07-07
58576,1076,24,114,2026-07-07
58577,1077,24,304,2026-07-07
58578,1078,24,93,2026-07-07
58579,1079,24,467,2026-07-07
58580,1080,24,337,2026-07-07
58581,1081,24,320,2026-07-07
58582,1082,24,178,2026-07-07
58583,1083,24,370,2026-07-07
58584,1084,24,358,2026-07-07
58585,1085,24,209,2026-07-07
58586,1086,24,12,2026-07-07
58587,1087,24,357,2026-07-07
58588,1088,24,300,2026-07-07
58589,1089,24,28,2026-07-07
58590,1090,24,75,2026-07-07
58591,1091,24,38,2026-07-07
58592,1092,24,75,2026-07-07
58593,1093,24,309,2026-07-07
58594,1094,24,198,2026-07-07
58595,1095,24,266,2026-07-07
58596,1096,24,346,2026-07-07
58597,1097,24,212,2026-07-07
58598,1098,24,176,2026-07-07
58599,1099,24,356,2026-07-07
58600,1100,24,302,2026-07-07
58601,1101,24,128,2026-07-07
58602,1102,24,255,2026-07-07
58603,1103,24,28,2026-07-07
58604,1104,24,140,2026-07-07
58605,1105,24,472,2026-07-07
58606,1106,24,417,2026-07-07
58607,1107,24,128,2026-07-07
58608,1108,24,481,2026-07-07
58609,1109,24,125,2026-07-07
58610,1110,24,58,2026-07-07
58611,1111,24,224,2026-07-07
58612,1112,24,41,2026-07-07
58613,1113,24,448,2026-07-07
58614,1114,24,430,2026-07-07
58615,1115,24,253,2026-07-07
58616,1116,24,439,2026-07-07
58617,1117,24,169,2026-07-07
58618,1118,24,149,2026-07-07
58619,1119,24,398,2026-07-07
58620,1120,24,298,2026-07-07
58621,1121,24,70,2026-07-07
58622,1122,24,377,2026-07-07
58623,1123,24,271,2026-07-07
58624,1124,24,225,2026-07-07
58625,1125,24,170,2026-07-07
58626,1126,24,333,2026-07-07
58627,1127,24,341,2026-07-07
58628,1128,24,339,2026-07-07
58629,1129,24,206,2026-07-07
58630,1130,24,374,2026-07-07
58631,1131,24,336,2026-07-07
58632,1132,24,60,2026-07-07
58633,1133,24,218,2026-07-07
58634,1134,24,171,2026-07-07
58635,1135,24,361,2026-07-07
58636,1136,24,51,2026-07-07
58637,1137,24,38,2026-07-07
58638,1138,24,327,2026-07-07
58639,1139,24,378,2026-07-07
58640,1140,24,188,2026-07-07
58641,1141,24,264,2026-07-07
58642,1142,24,230,2026-07-07
58643,1143,24,114,2026-07-07
58644,1144,24,415,2026-07-07
58645,1145,24,222,2026-07-07
58646,1146,24,447,2026-07-07
58647,1147,24,390,2026-07-07
58648,1148,24,449,2026-07-07
58649,1149,24,110,2026-07-07
58650,1150,24,50,2026-07-07
58651,1151,24,351,2026-07-07
58652,1152,24,336,2026-07-07
58653,1153,24,107,2026-07-07
58654,1154,24,154,2026-07-07
58655,1155,24,238,2026-07-07
58656,1156,24,129,2026-07-07
58657,1157,24,86,2026-07-07
58658,1158,24,410,2026-07-07
58659,1159,24,87,2026-07-07
58660,1160,24,156,2026-07-07
58661,1161,24,482,2026-07-07
58662,1162,24,307,2026-07-07
58663,1163,24,61,2026-07-07
58664,1164,24,336,2026-07-07
58665,1165,24,478,2026-07-07
58666,1166,24,12,2026-07-07
58667,1167,24,486,2026-07-07
58668,1168,24,496,2026-07-07
58669,1169,24,420,2026-07-07
58670,1170,24,354,2026-07-07
58671,1171,24,464,2026-07-07
58672,1172,24,313,2026-07-07
58673,1173,24,17,2026-07-07
58674,1174,24,80,2026-07-07
58675,1175,24,151,2026-07-07
58676,1176,24,446,2026-07-07
58677,1177,24,304,2026-07-07
58678,1178,24,410,2026-07-07
58679,1179,24,166,2026-07-07
58680,1180,24,106,2026-07-07
58681,1181,24,71,2026-07-07
58682,1182,24,450,2026-07-07
58683,1183,24,498,2026-07-07
58684,1184,24,214,2026-07-07
58685,1185,24,94,2026-07-07
58686,1186,24,217,2026-07-07
58687,1187,24,417,2026-07-07
58688,1188,24,476,2026-07-07
58689,1189,24,352,2026-07-07
58690,1190,24,57,2026-07-07
58691,1191,24,47,2026-07-07
58692,1192,24,111,2026-07-07
58693,1193,24,264,2026-07-07
58694,1194,24,425,2026-07-07
58695,1195,24,204,2026-07-07
58696,1196,24,282,2026-07-07
58697,1197,24,169,2026-07-07
58698,1198,24,385,2026-07-07
58699,1199,24,156,2026-07-07
58700,1200,24,102,2026-07-07
58701,1201,24,332,2026-07-07
58702,1202,24,66,2026-07-07
58703,1203,24,389,2026-07-07
58704,1204,24,492,2026-07-07
58705,1205,24,434,2026-07-07
58706,1206,24,161,2026-07-07
58707,1207,24,414,2026-07-07
58708,1208,24,205,2026-07-07
58709,1209,24,310,2026-07-07
58710,1210,24,223,2026-07-07
58711,1211,24,181,2026-07-07
58712,1212,24,269,2026-07-07
58713,1213,24,363,2026-07-07
58714,1214,24,70,2026-07-07
58715,1215,24,236,2026-07-07
58716,1216,24,427,2026-07-07
58717,1217,24,234,2026-07-07
58718,1218,24,302,2026-07-07
58719,1219,24,164,2026-07-07
58720,1220,24,29,2026-07-07
58721,1221,24,235,2026-07-07
58722,1222,24,453,2026-07-07
58723,1223,24,183,2026-07-07
58724,1224,24,441,2026-07-07
58725,1225,24,110,2026-07-07
58726,1226,24,114,2026-07-07
58727,1227,24,47,2026-07-07
58728,1228,24,159,2026-07-07
58729,1229,24,164,2026-07-07
58730,1230,24,454,2026-07-07
58731,1231,24,370,2026-07-07
58732,1232,24,459,2026-07-07
58733,1233,24,84,2026-07-07
58734,1234,24,497,2026-07-07
58735,1235,24,244,2026-07-07
58736,1236,24,315,2026-07-07
58737,1237,24,373,2026-07-07
58738,1238,24,280,2026-07-07
58739,1239,24,84,2026-07-07
58740,1240,24,388,2026-07-07
58741,1241,24,200,2026-07-07
58742,1242,24,178,2026-07-07
58743,1243,24,205,2026-07-07
58744,1244,24,118,2026-07-07
58745,1245,24,245,2026-07-07
58746,1246,24,111,2026-07-07
58747,1247,24,166,2026-07-07
58748,1248,24,207,2026-07-07
58749,1249,24,425,2026-07-07
58750,1250,24,491,2026-07-07
58751,1251,24,135,2026-07-07
58752,1252,24,210,2026-07-07
58753,1253,24,101,2026-07-07
58754,1254,24,192,2026-07-07
58755,1255,24,88,2026-07-07
58756,1256,24,169,2026-07-07
58757,1257,24,483,2026-07-07
58758,1258,24,231,2026-07-07
58759,1259,24,106,2026-07-07
58760,1260,24,224,2026-07-07
58761,1261,24,250,2026-07-07
58762,1262,24,16,2026-07-07
58763,1263,24,45,2026-07-07
58764,1264,24,265,2026-07-07
58765,1265,24,241,2026-07-07
58766,1266,24,161,2026-07-07
58767,1267,24,265,2026-07-07
58768,1268,24,112,2026-07-07
58769,1269,24,105,2026-07-07
58770,1270,24,141,2026-07-07
58771,1271,24,185,2026-07-07
58772,1272,24,264,2026-07-07
58773,1273,24,68,2026-07-07
58774,1274,24,14,2026-07-07
58775,1275,24,192,2026-07-07
58776,1276,24,141,2026-07-07
58777,1277,24,55,2026-07-07
58778,1278,24,296,2026-07-07
58779,1279,24,361,2026-07-07
58780,1280,24,141,2026-07-07
58781,1281,24,192,2026-07-07
58782,1282,24,163,2026-07-07
58783,1283,24,381,2026-07-07
58784,1284,24,247,2026-07-07
58785,1285,24,368,2026-07-07
58786,1286,24,442,2026-07-07
58787,1287,24,158,2026-07-07
58788,1288,24,64,2026-07-07
58789,1289,24,486,2026-07-07
58790,1290,24,121,2026-07-07
58791,1291,24,496,2026-07-07
58792,1292,24,64,2026-07-07
58793,1293,24,135,2026-07-07
58794,1294,24,159,2026-07-07
58795,1295,24,143,2026-07-07
58796,1296,24,392,2026-07-07
58797,1297,24,82,2026-07-07
58798,1298,24,78,2026-07-07
58799,1299,24,149,2026-07-07
58800,1300,24,321,2026-07-07
58801,1301,24,91,2026-07-07
58802,1302,24,340,2026-07-07
58803,1303,24,450,2026-07-07
58804,1304,24,257,2026-07-07
58805,1305,24,212,2026-07-07
58806,1306,24,166,2026-07-07
58807,1307,24,485,2026-07-07
58808,1308,24,252,2026-07-07
58809,1309,24,104,2026-07-07
58810,1310,24,104,2026-07-07
58811,1311,24,66,2026-07-07
58812,1312,24,118,2026-07-07
58813,1313,24,465,2026-07-07
58814,1314,24,95,2026-07-07
58815,1315,24,304,2026-07-07
58816,1316,24,267,2026-07-07
58817,1317,24,456,2026-07-07
58818,1318,24,299,2026-07-07
58819,1319,24,270,2026-07-07
58820,1320,24,310,2026-07-07
58821,1321,24,279,2026-07-07
58822,1322,24,480,2026-07-07
58823,1323,24,156,2026-07-07
58824,1324,24,305,2026-07-07
58825,1325,24,100,2026-07-07
58826,1326,24,164,2026-07-07
58827,1327,24,391,2026-07-07
58828,1328,24,168,2026-07-07
58829,1329,24,476,2026-07-07
58830,1330,24,459,2026-07-07
58831,1331,24,223,2026-07-07
58832,1332,24,182,2026-07-07
58833,1333,24,424,2026-07-07
58834,1334,24,340,2026-07-07
58835,1335,24,371,2026-07-07
58836,1336,24,479,2026-07-07
58837,1337,24,393,2026-07-07
58838,1338,24,119,2026-07-07
58839,1339,24,37,2026-07-07
58840,1340,24,376,2026-07-07
58841,1341,24,15,2026-07-07
58842,1342,24,407,2026-07-07
58843,1343,24,285,2026-07-07
58844,1344,24,440,2026-07-07
58845,1345,24,267,2026-07-07
58846,1346,24,329,2026-07-07
58847,1347,24,437,2026-07-07
58848,1348,24,393,2026-07-07
58849,1349,24,41,2026-07-07
58850,1350,24,371,2026-07-07
58851,1351,24,197,2026-07-07
58852,1352,24,461,2026-07-07
58853,1353,24,427,2026-07-07
58854,1354,24,312,2026-07-07
58855,1355,24,457,2026-07-07
58856,1356,24,410,2026-07-07
58857,1357,24,21,2026-07-07
58858,1358,24,478,2026-07-07
58859,1359,24,430,2026-07-07
58860,1360,24,222,2026-07-07
58861,1361,24,466,2026-07-07
58862,1362,24,233,2026-07-07
58863,1363,24,146,2026-07-07
58864,1364,24,381,2026-07-07
58865,1365,24,114,2026-07-07
58866,1366,24,14,2026-07-07
58867,1367,24,167,2026-07-07
58868,1368,24,148,2026-07-07
58869,1369,24,135,2026-07-07
58870,1370,24,379,2026-07-07
58871,1371,24,314,2026-07-07
58872,1372,24,159,2026-07-07
58873,1373,24,168,2026-07-07
58874,1374,24,416,2026-07-07
58875,1375,24,353,2026-07-07
58876,1376,24,164,2026-07-07
58877,1377,24,64,2026-07-07
58878,1378,24,79,2026-07-07
58879,1379,24,462,2026-07-07
58880,1380,24,367,2026-07-07
58881,1381,24,497,2026-07-07
58882,1382,24,216,2026-07-07
58883,1383,24,203,2026-07-07
58884,1384,24,41,2026-07-07
58885,1385,24,351,2026-07-07
58886,1386,24,482,2026-07-07
58887,1387,24,266,2026-07-07
58888,1388,24,314,2026-07-07
58889,1389,24,361,2026-07-07
58890,1390,24,402,2026-07-07
58891,1391,24,129,2026-07-07
58892,1392,24,249,2026-07-07
58893,1393,24,66,2026-07-07
58894,1394,24,129,2026-07-07
58895,1395,24,123,2026-07-07
58896,1396,24,368,2026-07-07
58897,1397,24,344,2026-07-07
58898,1398,24,423,2026-07-07
58899,1399,24,381,2026-07-07
58900,1400,24,366,2026-07-07
58901,1401,24,357,2026-07-07
58902,1402,24,441,2026-07-07
58903,1403,24,435,2026-07-07
58904,1404,24,349,2026-07-07
58905,1405,24,245,2026-07-07
58906,1406,24,32,2026-07-07
58907,1407,24,264,2026-07-07
58908,1408,24,188,2026-07-07
58909,1409,24,394,2026-07-07
58910,1410,24,291,2026-07-07
58911,1411,24,444,2026-07-07
58912,1412,24,342,2026-07-07
58913,1413,24,62,2026-07-07
58914,1414,24,166,2026-07-07
58915,1415,24,455,2026-07-07
58916,1416,24,394,2026-07-07
58917,1417,24,140,2026-07-07
58918,1418,24,407,2026-07-07
58919,1419,24,128,2026-07-07
58920,1420,24,66,2026-07-07
58921,1421,24,468,2026-07-07
58922,1422,24,441,2026-07-07
58923,1423,24,321,2026-07-07
58924,1424,24,335,2026-07-07
58925,1425,24,386,2026-07-07
58926,1426,24,63,2026-07-07
58927,1427,24,269,2026-07-07
58928,1428,24,445,2026-07-07
58929,1429,24,474,2026-07-07
58930,1430,24,310,2026-07-07
58931,1431,24,137,2026-07-07
58932,1432,24,157,2026-07-07
58933,1433,24,253,2026-07-07
58934,1434,24,303,2026-07-07
58935,1435,24,399,2026-07-07
58936,1436,24,30,2026-07-07
58937,1437,24,184,2026-07-07
58938,1438,24,160,2026-07-07
58939,1439,24,149,2026-07-07
58940,1440,24,143,2026-07-07
58941,1441,24,35,2026-07-07
58942,1442,24,320,2026-07-07
58943,1443,24,403,2026-07-07
58944,1444,24,139,2026-07-07
58945,1445,24,60,2026-07-07
58946,1446,24,452,2026-07-07
58947,1447,24,179,2026-07-07
58948,1448,24,66,2026-07-07
58949,1449,24,375,2026-07-07
58950,1450,24,62,2026-07-07
58951,1451,24,430,2026-07-07
58952,1452,24,450,2026-07-07
58953,1453,24,367,2026-07-07
58954,1454,24,202,2026-07-07
58955,1455,24,230,2026-07-07
58956,1456,24,486,2026-07-07
58957,1457,24,436,2026-07-07
58958,1458,24,86,2026-07-07
58959,1459,24,487,2026-07-07
58960,1460,24,259,2026-07-07
58961,1461,24,321,2026-07-07
58962,1462,24,95,2026-07-07
58963,1463,24,40,2026-07-07
58964,1464,24,489,2026-07-07
58965,1465,24,264,2026-07-07
58966,1466,24,385,2026-07-07
58967,1467,24,375,2026-07-07
58968,1468,24,385,2026-07-07
58969,1469,24,71,2026-07-07
58970,1470,24,254,2026-07-07
58971,1471,24,430,2026-07-07
58972,1472,24,25,2026-07-07
58973,1473,24,432,2026-07-07
58974,1474,24,180,2026-07-07
58975,1475,24,423,2026-07-07
58976,1476,24,358,2026-07-07
58977,1477,24,386,2026-07-07
58978,1478,24,127,2026-07-07
58979,1479,24,84,2026-07-07
58980,1480,24,39,2026-07-07
58981,1481,24,80,2026-07-07
58982,1482,24,38,2026-07-07
58983,1483,24,492,2026-07-07
58984,1484,24,462,2026-07-07
58985,1485,24,128,2026-07-07
58986,1486,24,248,2026-07-07
58987,1487,24,286,2026-07-07
58988,1488,24,426,2026-07-07
58989,1489,24,154,2026-07-07
58990,1490,24,460,2026-07-07
58991,1491,24,49,2026-07-07
58992,1492,24,210,2026-07-07
58993,1493,24,203,2026-07-07
58994,1494,24,300,2026-07-07
58995,1495,24,400,2026-07-07
58996,1496,24,484,2026-07-07
58997,1497,24,97,2026-07-07
58998,1498,24,334,2026-07-07
58999,1499,24,496,2026-07-07
59000,1500,24,219,2026-07-07
59001,1501,24,297,2026-07-07
59002,1502,24,171,2026-07-07
59003,1503,24,164,2026-07-07
59004,1504,24,304,2026-07-07
59005,1505,24,486,2026-07-07
59006,1506,24,454,2026-07-07
59007,1507,24,486,2026-07-07
59008,1508,24,297,2026-07-07
59009,1509,24,131,2026-07-07
59010,1510,24,389,2026-07-07
59011,1511,24,46,2026-07-07
59012,1512,24,46,2026-07-07
59013,1513,24,165,2026-07-07
59014,1514,24,14,2026-07-07
59015,1515,24,94,2026-07-07
59016,1516,24,132,2026-07-07
59017,1517,24,500,2026-07-07
59018,1518,24,480,2026-07-07
59019,1519,24,70,2026-07-07
59020,1520,24,15,2026-07-07
59021,1521,24,38,2026-07-07
59022,1522,24,66,2026-07-07
59023,1523,24,486,2026-07-07
59024,1524,24,435,2026-07-07
59025,1525,24,271,2026-07-07
59026,1526,24,17,2026-07-07
59027,1527,24,91,2026-07-07
59028,1528,24,123,2026-07-07
59029,1529,24,420,2026-07-07
59030,1530,24,461,2026-07-07
59031,1531,24,330,2026-07-07
59032,1532,24,394,2026-07-07
59033,1533,24,205,2026-07-07
59034,1534,24,267,2026-07-07
59035,1535,24,432,2026-07-07
59036,1536,24,409,2026-07-07
59037,1537,24,498,2026-07-07
59038,1538,24,383,2026-07-07
59039,1539,24,94,2026-07-07
59040,1540,24,35,2026-07-07
59041,1541,24,475,2026-07-07
59042,1542,24,158,2026-07-07
59043,1543,24,207,2026-07-07
59044,1544,24,187,2026-07-07
59045,1545,24,188,2026-07-07
59046,1546,24,85,2026-07-07
59047,1547,24,160,2026-07-07
59048,1548,24,141,2026-07-07
59049,1549,24,201,2026-07-07
59050,1550,24,489,2026-07-07
59051,1551,24,270,2026-07-07
59052,1552,24,221,2026-07-07
59053,1553,24,232,2026-07-07
59054,1554,24,178,2026-07-07
59055,1555,24,143,2026-07-07
59056,1556,24,79,2026-07-07
59057,1557,24,445,2026-07-07
59058,1558,24,440,2026-07-07
59059,1559,24,70,2026-07-07
59060,1560,24,434,2026-07-07
59061,1561,24,52,2026-07-07
59062,1562,24,367,2026-07-07
59063,1563,24,133,2026-07-07
59064,1564,24,185,2026-07-07
59065,1565,24,298,2026-07-07
59066,1566,24,255,2026-07-07
59067,1567,24,63,2026-07-07
59068,1568,24,112,2026-07-07
59069,1569,24,85,2026-07-07
59070,1570,24,317,2026-07-07
59071,1571,24,284,2026-07-07
59072,1572,24,235,2026-07-07
59073,1573,24,60,2026-07-07
59074,1574,24,29,2026-07-07
59075,1575,24,139,2026-07-07
59076,1576,24,397,2026-07-07
59077,1577,24,349,2026-07-07
59078,1578,24,121,2026-07-07
59079,1579,24,36,2026-07-07
59080,1580,24,416,2026-07-07
59081,1581,24,294,2026-07-07
59082,1582,24,362,2026-07-07
59083,1583,24,150,2026-07-07
59084,1584,24,95,2026-07-07
59085,1585,24,340,2026-07-07
59086,1586,24,213,2026-07-07
59087,1587,24,414,2026-07-07
59088,1588,24,98,2026-07-07
59089,1589,24,272,2026-07-07
59090,1590,24,378,2026-07-07
59091,1591,24,267,2026-07-07
59092,1592,24,403,2026-07-07
59093,1593,24,97,2026-07-07
59094,1594,24,213,2026-07-07
59095,1595,24,48,2026-07-07
59096,1596,24,308,2026-07-07
59097,1597,24,196,2026-07-07
59098,1598,24,439,2026-07-07
59099,1599,24,323,2026-07-07
59100,1600,24,288,2026-07-07
59101,1601,24,242,2026-07-07
59102,1602,24,132,2026-07-07
59103,1603,24,40,2026-07-07
59104,1604,24,162,2026-07-07
59105,1605,24,216,2026-07-07
59106,1606,24,146,2026-07-07
59107,1607,24,120,2026-07-07
59108,1608,24,438,2026-07-07
59109,1609,24,480,2026-07-07
59110,1610,24,386,2026-07-07
59111,1611,24,339,2026-07-07
59112,1612,24,183,2026-07-07
59113,1613,24,420,2026-07-07
59114,1614,24,312,2026-07-07
59115,1615,24,92,2026-07-07
59116,1616,24,252,2026-07-07
59117,1617,24,154,2026-07-07
59118,1618,24,206,2026-07-07
59119,1619,24,334,2026-07-07
59120,1620,24,336,2026-07-07
59121,1621,24,450,2026-07-07
59122,1622,24,181,2026-07-07
59123,1623,24,91,2026-07-07
59124,1624,24,45,2026-07-07
59125,1625,24,304,2026-07-07
59126,1626,24,229,2026-07-07
59127,1627,24,221,2026-07-07
59128,1628,24,20,2026-07-07
59129,1629,24,361,2026-07-07
59130,1630,24,71,2026-07-07
59131,1631,24,329,2026-07-07
59132,1632,24,159,2026-07-07
59133,1633,24,303,2026-07-07
59134,1634,24,20,2026-07-07
59135,1635,24,446,2026-07-07
59136,1636,24,290,2026-07-07
59137,1637,24,425,2026-07-07
59138,1638,24,253,2026-07-07
59139,1639,24,24,2026-07-07
59140,1640,24,305,2026-07-07
59141,1641,24,294,2026-07-07
59142,1642,24,409,2026-07-07
59143,1643,24,294,2026-07-07
59144,1644,24,383,2026-07-07
59145,1645,24,368,2026-07-07
59146,1646,24,291,2026-07-07
59147,1647,24,360,2026-07-07
59148,1648,24,113,2026-07-07
59149,1649,24,168,2026-07-07
59150,1650,24,227,2026-07-07
59151,1651,24,330,2026-07-07
59152,1652,24,174,2026-07-07
59153,1653,24,374,2026-07-07
59154,1654,24,214,2026-07-07
59155,1655,24,267,2026-07-07
59156,1656,24,115,2026-07-07
59157,1657,24,453,2026-07-07
59158,1658,24,455,2026-07-07
59159,1659,24,248,2026-07-07
59160,1660,24,16,2026-07-07
59161,1661,24,130,2026-07-07
59162,1662,24,354,2026-07-07
59163,1663,24,102,2026-07-07
59164,1664,24,323,2026-07-07
59165,1665,24,103,2026-07-07
59166,1666,24,27,2026-07-07
59167,1667,24,99,2026-07-07
59168,1668,24,368,2026-07-07
59169,1669,24,282,2026-07-07
59170,1670,24,106,2026-07-07
59171,1671,24,148,2026-07-07
59172,1672,24,433,2026-07-07
59173,1673,24,135,2026-07-07
59174,1674,24,190,2026-07-07
59175,1675,24,456,2026-07-07
59176,1676,24,378,2026-07-07
59177,1677,24,49,2026-07-07
59178,1678,24,429,2026-07-07
59179,1679,24,253,2026-07-07
59180,1680,24,315,2026-07-07
59181,1681,24,204,2026-07-07
59182,1682,24,26,2026-07-07
59183,1683,24,161,2026-07-07
59184,1684,24,371,2026-07-07
59185,1685,24,383,2026-07-07
59186,1686,24,11,2026-07-07
59187,1687,24,79,2026-07-07
59188,1688,24,293,2026-07-07
59189,1689,24,276,2026-07-07
59190,1690,24,452,2026-07-07
59191,1691,24,346,2026-07-07
59192,1692,24,148,2026-07-07
59193,1693,24,84,2026-07-07
59194,1694,24,485,2026-07-07
59195,1695,24,28,2026-07-07
59196,1696,24,236,2026-07-07
59197,1697,24,170,2026-07-07
